st_id,user_id,category_id,settled_at,final_hourly_rate
st_2552,user_530,물류,2023-04-02,19039
st_2553,user_530,행정,2023-05-04,14606
st_2554,user_530,서빙,2023-06-15,22726
st_2555,user_530,바리스타,2023-07-02,22298
st_2556,user_530,배달,2023-10-28,11546
st_2557,user_530,자료입력,2023-10-31,12944
st_2558,user_530,베이커리,2023-11-02,21144
st_2559,user_531,문서작성,2023-07-22,23511
st_2560,user_531,IT,2023-09-23,20572
st_2561,user_532,자료입력,2022-11-27,9044
st_2562,user_532,행정,2022-12-02,18554
st_2563,user_532,사무보조,2022-12-16,20674
st_2564,user_532,배달,2022-12-24,10359
st_2565,user_532,베이커리,2023-01-05,23186
st_2566,user_532,IT,2023-01-20,19332
st_2567,user_532,판매,2023-01-30,10145
st_2568,user_532,물류,2023-02-04,18599
st_2569,user_533,식당,2023-03-11,22902
st_2570,user_533,바리스타,2023-04-12,12867
st_2571,user_533,물류,2023-05-03,18270
st_2572,user_534,개발보조,2023-04-06,14237
st_2573,user_534,IT,2023-06-03,24264
st_2574,user_534,학원,2023-07-22,21503
st_2575,user_535,개발보조,2023-07-10,22580
st_2576,user_535,학원,2023-07-11,16079
st_2577,user_535,물류,2023-09-12,23371
st_2578,user_535,문서작성,2023-10-17,10808
st_2579,user_535,바리스타,2023-10-16,13655
st_2580,user_535,바리스타,2023-09-27,16714
st_2581,user_535,문서작성,2023-11-19,15673
st_2582,user_536,판매,2023-06-07,12705
st_2583,user_536,재고관리,2023-10-27,22668
st_2584,user_536,물류,2023-11-20,13961
st_2585,user_536,주방보조,2023-10-31,23447
st_2586,user_537,행정,2023-04-28,14072
st_2587,user_537,바리스타,2023-11-08,16892
st_2588,user_537,판매,2023-11-22,11378
st_2589,user_538,편의점,2023-09-28,24033
st_2590,user_538,테스트,2023-10-24,24138
st_2591,user_538,베이커리,2023-10-09,15349
st_2592,user_538,행정,2023-10-14,21381
st_2593,user_538,서빙,2023-10-06,17579
st_2594,user_538,사무보조,2023-10-24,11501
st_2595,user_539,바리스타,2023-09-22,13005
st_2596,user_539,자료입력,2023-10-11,12229
st_2597,user_539,베이커리,2023-09-30,10347
st_2598,user_539,사무보조,2023-10-01,21786
st_2599,user_539,문서작성,2023-10-01,14533
st_2600,user_539,자료입력,2023-10-03,9775
st_2601,user_540,강사보조,2023-10-11,16588
st_2602,user_540,바리스타,2023-09-27,23486
st_2603,user_540,바리스타,2023-10-10,17757
st_2604,user_540,카페,2023-10-07,11790
st_2605,user_540,사무보조,2023-10-17,21622
st_2606,user_540,행정,2023-10-25,13469
st_2607,user_540,개발보조,2023-10-09,24264
st_2608,user_541,행정,2023-09-29,13873
st_2609,user_541,테스트,2023-09-26,16372
st_2610,user_541,학원,2023-10-05,23710
st_2611,user_541,식당,2023-09-29,11261
st_2612,user_542,카페,2023-05-25,11585
st_2613,user_542,편의점,2023-08-31,22522
st_2614,user_542,베이커리,2023-10-17,22761
st_2615,user_542,판매,2023-10-07,11121
st_2616,user_543,식당,2023-06-24,18251
st_2617,user_543,편의점,2023-08-06,12537
st_2618,user_543,IT,2023-08-07,20918
st_2619,user_543,자료입력,2023-09-17,19441
st_2620,user_543,재고관리,2023-10-10,17290
st_2621,user_543,강사보조,2023-11-01,21441
st_2622,user_543,베이커리,2023-10-31,23093
st_2623,user_544,서빙,2023-02-02,21805
st_2624,user_544,IT,2023-04-02,14828
st_2625,user_544,사무보조,2023-04-28,11421
st_2626,user_544,자료입력,2023-05-26,20347
st_2627,user_544,편의점,2023-06-19,23183
st_2628,user_544,학원,2023-10-27,16497
st_2629,user_544,행정,2023-11-03,16291
st_2630,user_545,학원,2022-12-16,22081
st_2631,user_545,판매,2022-12-19,10594
st_2632,user_545,사무보조,2023-01-30,11113
st_2633,user_545,자료입력,2023-03-09,20953
st_2634,user_545,문서작성,2023-04-16,21638
st_2635,user_545,문서작성,2023-06-18,16134
st_2636,user_545,개발보조,2023-11-18,15334
st_2637,user_545,물류,2023-10-29,17872
st_2638,user_546,서빙,2022-12-03,22206
st_2639,user_546,식당,2023-02-02,22373
st_2640,user_546,배달,2023-03-14,19035
st_2641,user_546,베이커리,2023-04-15,9557
st_2642,user_546,사무보조,2023-04-28,22694
st_2643,user_546,카페,2023-06-22,20692
st_2644,user_547,주방보조,2023-03-03,20402
st_2645,user_547,행정,2023-03-19,15830
st_2646,user_547,바리스타,2023-04-04,12866
st_2647,user_547,물류,2023-04-05,13037
st_2648,user_547,행정,2023-05-08,16260
st_2649,user_547,개발보조,2023-05-09,20922
st_2650,user_547,판매,2023-05-20,17366
st_2651,user_548,행정,2023-04-18,14230
st_2652,user_548,재고관리,2023-05-18,10206
st_2653,user_548,주방보조,2023-05-21,18662
st_2654,user_548,식당,2023-06-08,18665
st_2655,user_548,문서작성,2023-06-09,13804
st_2656,user_549,물류,2023-08-06,19634
st_2657,user_549,개발보조,2023-09-04,22040
st_2658,user_549,문서작성,2023-10-24,11182
st_2659,user_549,주방보조,2023-10-15,21039
st_2660,user_549,테스트,2023-10-08,23540
st_2661,user_549,테스트,2023-10-03,17643
st_2662,user_549,문서작성,2023-11-07,20824
st_2663,user_549,편의점,2023-10-29,22834
st_2664,user_549,문서작성,2023-11-21,21520
st_2665,user_550,사무보조,2023-09-04,18279
st_2666,user_550,카페,2023-11-08,17964
st_2667,user_551,학원,2023-01-22,18404
st_2668,user_551,배달,2023-03-21,24254
st_2669,user_551,주방보조,2023-05-31,19349
st_2670,user_551,베이커리,2023-07-27,14510
st_2671,user_551,강사보조,2023-08-30,14769
st_2672,user_551,식당,2023-09-11,10687
st_2673,user_552,자료입력,2023-02-25,21624
st_2674,user_552,학원,2023-07-16,9869
st_2675,user_552,IT,2023-09-25,21708
st_2676,user_552,행정,2023-10-21,19485
st_2677,user_552,판매,2023-10-18,20332
st_2678,user_552,편의점,2023-10-16,21627
st_2679,user_553,판매,2023-03-04,10460
st_2680,user_553,주방보조,2023-03-12,23602
st_2681,user_553,재고관리,2023-05-29,9771
st_2682,user_553,사무보조,2023-06-13,10107
st_2683,user_553,물류,2023-08-17,11885
st_2684,user_553,개발보조,2023-09-16,21697
st_2685,user_553,주방보조,2023-10-12,16663
st_2686,user_554,주방보조,2023-08-26,15936
st_2687,user_554,주방보조,2023-09-28,16488
st_2688,user_554,문서작성,2023-10-16,18757
st_2689,user_555,자료입력,2023-08-12,20834
st_2690,user_555,개발보조,2023-10-05,22520
st_2691,user_555,재고관리,2023-10-15,22585
st_2692,user_555,배달,2023-10-15,19195
st_2693,user_555,카페,2023-11-08,17363
st_2694,user_556,판매,2023-09-17,18794
st_2695,user_556,카페,2023-10-09,9314
st_2696,user_556,사무보조,2023-10-18,9605
st_2697,user_556,편의점,2023-10-16,23856
st_2698,user_556,개발보조,2023-10-24,18475
st_2699,user_556,자료입력,2023-09-30,10687
st_2700,user_556,문서작성,2023-10-21,13113
st_2701,user_556,학원,2023-09-26,11147
st_2702,user_557,문서작성,2022-12-15,21099
st_2703,user_557,식당,2023-04-09,21426
st_2704,user_557,편의점,2023-09-02,24124
st_2705,user_557,개발보조,2023-10-20,21910
st_2706,user_557,사무보조,2023-10-16,14860
st_2707,user_557,편의점,2023-09-30,13357
st_2708,user_558,학원,2023-07-31,15661
st_2709,user_558,학원,2023-10-12,24257
st_2710,user_558,문서작성,2023-10-29,12713
st_2711,user_558,자료입력,2023-11-04,13773
st_2712,user_558,물류,2023-11-06,15237
st_2713,user_559,사무보조,2023-10-22,10193
st_2714,user_559,테스트,2023-10-23,8799
st_2715,user_560,주방보조,2023-10-09,15860
st_2716,user_560,배달,2023-10-02,11202
st_2717,user_560,배달,2023-10-28,11395
st_2718,user_560,편의점,2023-11-17,21288
st_2719,user_560,재고관리,2023-11-23,13822
st_2720,user_561,물류,2023-07-19,11349
st_2721,user_561,테스트,2023-09-02,23828
st_2722,user_561,주방보조,2023-10-11,11769
st_2723,user_561,물류,2023-10-13,18812
st_2724,user_561,카페,2023-10-08,16184
st_2725,user_561,배달,2023-10-04,20235
st_2726,user_562,강사보조,2023-10-06,14984
st_2727,user_562,자료입력,2023-10-25,9736
st_2728,user_562,바리스타,2023-10-16,24089
st_2729,user_562,서빙,2023-10-25,19325
st_2730,user_563,물류,2023-05-22,13550
st_2731,user_563,사무보조,2023-10-12,20478
st_2732,user_563,학원,2023-10-02,19569
st_2733,user_563,자료입력,2023-10-06,17447
st_2734,user_563,IT,2023-10-04,21438
st_2735,user_563,배달,2023-10-06,23058
st_2736,user_564,행정,2023-10-25,17798
st_2737,user_565,강사보조,2023-02-20,15253
st_2738,user_565,행정,2023-05-08,21559
st_2739,user_565,자료입력,2023-08-01,11356
st_2740,user_565,베이커리,2023-10-05,9303
st_2741,user_565,물류,2023-10-09,18517
st_2742,user_565,배달,2023-10-16,11562
st_2743,user_566,행정,2023-06-26,14263
st_2744,user_566,카페,2023-07-20,16408
st_2745,user_566,사무보조,2023-08-04,22321
st_2746,user_566,주방보조,2023-08-05,11748
st_2747,user_567,주방보조,2023-06-29,16601
st_2748,user_567,식당,2023-07-17,19696
st_2749,user_567,물류,2023-07-26,22338
st_2750,user_567,문서작성,2023-08-07,20909
st_2751,user_568,편의점,2023-10-24,21295
st_2752,user_568,판매,2023-10-14,12350
st_2753,user_568,재고관리,2023-10-01,14777
st_2754,user_569,판매,2022-11-24,17913
st_2755,user_569,사무보조,2022-12-22,21130
st_2756,user_569,IT,2023-01-28,23478
st_2757,user_569,주방보조,2023-02-24,23508
st_2758,user_569,주방보조,2023-03-30,20411
st_2759,user_569,사무보조,2023-05-24,12864
st_2760,user_569,편의점,2023-06-29,20361
st_2761,user_569,식당,2023-08-04,20820
st_2762,user_570,IT,2022-12-26,11674
st_2763,user_571,카페,2023-02-03,10010
st_2764,user_571,판매,2023-04-27,20834
st_2765,user_571,판매,2023-09-25,19436
st_2766,user_571,판매,2023-10-06,18241
st_2767,user_571,문서작성,2023-10-07,20848
st_2768,user_571,서빙,2023-11-23,15008
st_2769,user_571,베이커리,2023-11-09,10600
st_2770,user_572,바리스타,2023-04-23,24088
st_2771,user_572,바리스타,2023-06-03,18151
st_2772,user_572,테스트,2023-10-25,24012
st_2773,user_572,자료입력,2023-09-27,18073
st_2774,user_572,강사보조,2023-10-11,22195
st_2775,user_572,편의점,2023-10-17,11529
st_2776,user_573,자료입력,2023-03-25,20697
st_2777,user_573,배달,2023-04-27,8703
st_2778,user_573,문서작성,2023-06-05,15820
st_2779,user_573,편의점,2023-06-14,20176
st_2780,user_574,사무보조,2023-01-29,20324
st_2781,user_574,행정,2023-02-22,12958
st_2782,user_574,카페,2023-02-23,12316
st_2783,user_574,편의점,2023-03-31,23091
st_2784,user_574,문서작성,2023-04-13,15459
st_2785,user_575,재고관리,2023-02-27,20144
st_2786,user_576,카페,2023-10-21,24826
st_2787,user_576,편의점,2023-10-12,13677
st_2788,user_576,개발보조,2023-10-01,21583
st_2789,user_576,물류,2023-09-29,18808
st_2790,user_576,바리스타,2023-10-16,13150
st_2791,user_576,베이커리,2023-10-20,9475
st_2792,user_576,바리스타,2023-11-03,13319
st_2793,user_577,물류,2023-09-20,12197
st_2794,user_578,사무보조,2023-10-08,22904
st_2795,user_578,바리스타,2023-10-20,23949
st_2796,user_578,행정,2023-10-10,17703
st_2797,user_578,베이커리,2023-10-04,12308
st_2798,user_579,식당,2023-06-26,18486
st_2799,user_579,판매,2023-08-05,19260
st_2800,user_579,자료입력,2023-08-19,12953
st_2801,user_579,학원,2023-09-19,21140
st_2802,user_579,재고관리,2023-10-24,12080
st_2803,user_579,주방보조,2023-11-02,21191
st_2804,user_579,베이커리,2023-11-04,22828
st_2805,user_579,물류,2023-11-07,10240
st_2806,user_580,주방보조,2023-03-06,16897
st_2807,user_580,개발보조,2023-05-09,20869
st_2808,user_580,자료입력,2023-06-14,13041
st_2809,user_580,개발보조,2023-07-20,15910
st_2810,user_580,재고관리,2023-10-21,13542
st_2811,user_580,식당,2023-10-22,18578
st_2812,user_581,재고관리,2023-10-22,13337
st_2813,user_581,편의점,2023-10-21,19625
st_2814,user_581,문서작성,2023-10-25,22985
st_2815,user_582,편의점,2023-07-28,19609
st_2816,user_582,자료입력,2023-08-26,12416
st_2817,user_583,판매,2023-06-21,11141
st_2818,user_583,강사보조,2023-09-29,14246
st_2819,user_583,베이커리,2023-09-30,14101
st_2820,user_583,자료입력,2023-09-28,14340
st_2821,user_583,사무보조,2023-10-04,9376
st_2822,user_584,바리스타,2022-12-29,17285
st_2823,user_584,편의점,2023-01-13,12806
st_2824,user_584,편의점,2023-01-14,11251
st_2825,user_584,편의점,2023-01-18,13652
st_2826,user_584,학원,2023-11-23,24174
st_2827,user_584,카페,2023-10-30,15639
st_2828,user_584,문서작성,2023-10-29,12870
st_2829,user_585,자료입력,2023-04-21,17443
st_2830,user_585,배달,2023-05-23,18601
st_2831,user_585,배달,2023-07-03,12083
st_2832,user_585,배달,2023-11-03,13432
st_2833,user_585,베이커리,2023-11-09,9585
st_2834,user_586,IT,2023-03-09,15226
st_2835,user_587,사무보조,2023-01-27,17457
st_2836,user_587,행정,2023-03-04,24739
st_2837,user_587,편의점,2023-03-28,23126
st_2838,user_587,카페,2023-06-08,11968
st_2839,user_587,물류,2023-07-22,20305
st_2840,user_587,배달,2023-10-08,9135
st_2841,user_588,IT,2023-04-03,12116
st_2842,user_588,카페,2023-04-08,9928
st_2843,user_588,서빙,2023-04-18,14184
st_2844,user_588,IT,2023-04-28,16166
st_2845,user_588,물류,2023-10-31,12446
st_2846,user_588,사무보조,2023-11-19,22896
st_2847,user_588,카페,2023-10-28,10791
st_2848,user_589,개발보조,2023-06-17,18669
st_2849,user_590,베이커리,2023-09-26,12526
st_2850,user_590,사무보조,2023-09-27,9256
st_2851,user_590,자료입력,2023-10-13,22232
st_2852,user_590,IT,2023-10-16,13965
st_2853,user_590,자료입력,2023-10-31,15612
st_2854,user_591,개발보조,2023-09-16,23128
st_2855,user_591,학원,2023-09-23,20769
st_2856,user_591,행정,2023-10-06,19093
st_2857,user_591,문서작성,2023-10-03,23121
st_2858,user_591,자료입력,2023-10-04,21414
st_2859,user_591,재고관리,2023-11-19,23620
st_2860,user_592,개발보조,2023-07-29,21537
st_2861,user_592,재고관리,2023-08-23,17563
st_2862,user_592,판매,2023-09-28,10934
st_2863,user_592,카페,2023-10-22,14654
st_2864,user_592,판매,2023-10-02,22639
st_2865,user_592,사무보조,2023-10-08,13011
st_2866,user_592,주방보조,2023-10-24,16054
st_2867,user_592,개발보조,2023-09-30,14680
st_2868,user_593,사무보조,2023-04-03,22030
st_2869,user_593,행정,2023-06-11,23689
st_2870,user_593,주방보조,2023-08-23,19427
st_2871,user_593,물류,2023-09-28,12557
st_2872,user_593,배달,2023-10-17,22386
st_2873,user_593,행정,2023-10-04,14767
st_2874,user_594,학원,2023-10-10,10295
st_2875,user_595,사무보조,2023-09-18,18053
st_2876,user_595,문서작성,2023-09-27,24036
st_2877,user_595,카페,2023-10-07,23093
st_2878,user_595,IT,2023-10-18,17881
st_2879,user_595,배달,2023-10-02,13749
st_2880,user_595,물류,2023-09-27,20764
st_2881,user_595,테스트,2023-10-01,23141
st_2882,user_595,카페,2023-10-17,9831
st_2883,user_595,학원,2023-10-23,17152
st_2884,user_596,배달,2023-08-14,23196
st_2885,user_596,베이커리,2023-10-15,18514
st_2886,user_596,테스트,2023-10-10,13301
st_2887,user_596,판매,2023-10-10,10105
st_2888,user_596,IT,2023-10-20,24346
st_2889,user_596,IT,2023-10-06,14360
st_2890,user_596,행정,2023-11-03,16938
st_2891,user_596,배달,2023-11-07,8903
st_2892,user_596,강사보조,2023-11-03,18806
st_2893,user_597,물류,2023-10-13,17439
st_2894,user_597,사무보조,2023-09-30,9711
st_2895,user_597,판매,2023-11-01,19168
st_2896,user_598,판매,2023-04-22,11494
st_2897,user_598,베이커리,2023-05-28,9906
st_2898,user_598,문서작성,2023-06-23,10857
st_2899,user_599,배달,2023-02-15,20952
st_2900,user_599,배달,2023-04-10,18949
st_2901,user_599,카페,2023-05-02,22777
st_2902,user_599,IT,2023-06-15,15897
st_2903,user_599,문서작성,2023-07-05,16386
st_2904,user_600,IT,2023-10-03,18326
st_2905,user_600,사무보조,2023-10-25,12204
st_2906,user_600,테스트,2023-10-25,10477
st_2907,user_600,자료입력,2023-09-29,14449
st_2908,user_600,편의점,2023-09-26,24595
st_2909,user_600,문서작성,2023-10-19,14079
st_2910,user_600,문서작성,2023-10-03,23874
st_2911,user_600,바리스타,2023-11-22,16302
st_2912,user_600,편의점,2023-11-08,12990
st_2913,user_600,테스트,2023-11-03,11344
st_2914,user_601,배달,2023-02-03,10557
st_2915,user_601,사무보조,2023-04-09,17265
st_2916,user_601,사무보조,2023-05-22,20205
st_2917,user_601,배달,2023-07-09,22913
st_2918,user_601,베이커리,2023-09-05,9784
st_2919,user_601,식당,2023-10-07,12068
st_2920,user_601,판매,2023-10-09,13839
st_2921,user_602,학원,2023-10-18,18941
st_2922,user_602,물류,2023-10-18,10019
st_2923,user_602,판매,2023-09-28,19700
st_2924,user_602,행정,2023-10-22,16893
st_2925,user_602,식당,2023-10-20,12911
st_2926,user_602,식당,2023-10-01,17023
st_2927,user_602,주방보조,2023-11-19,21244
st_2928,user_603,개발보조,2022-12-30,14835
st_2929,user_603,행정,2023-01-29,13575
st_2930,user_603,학원,2023-02-11,15923
st_2931,user_603,배달,2023-02-21,9011
st_2932,user_603,카페,2023-02-23,10889
st_2933,user_603,식당,2023-03-25,21432
st_2934,user_604,학원,2023-04-22,22489
st_2935,user_604,주방보조,2023-06-10,15815
st_2936,user_604,바리스타,2023-09-09,13482
st_2937,user_604,편의점,2023-11-22,22745
st_2938,user_604,강사보조,2023-11-01,17083
st_2939,user_604,카페,2023-10-28,20483
st_2940,user_605,주방보조,2023-05-04,13811
st_2941,user_605,문서작성,2023-06-19,10455
st_2942,user_605,학원,2023-06-30,16310
st_2943,user_605,테스트,2023-07-09,23424
st_2944,user_605,물류,2023-07-23,12918
st_2945,user_605,배달,2023-11-03,22047
st_2946,user_606,재고관리,2023-10-03,13008
st_2947,user_606,행정,2023-10-14,23698
st_2948,user_606,IT,2023-09-27,21496
st_2949,user_606,주방보조,2023-10-13,16520
st_2950,user_607,IT,2023-08-11,20271
st_2951,user_607,재고관리,2023-10-06,16092
st_2952,user_607,테스트,2023-10-21,19877
st_2953,user_607,베이커리,2023-10-12,9787
st_2954,user_607,테스트,2023-10-07,18706
st_2955,user_608,학원,2022-12-11,18674
st_2956,user_608,사무보조,2022-12-23,22851
st_2957,user_608,카페,2023-01-15,9238
st_2958,user_609,베이커리,2022-12-22,19341
st_2959,user_610,바리스타,2023-05-24,24177
st_2960,user_610,편의점,2023-06-08,11705
st_2961,user_610,행정,2023-07-14,21048
st_2962,user_610,배달,2023-08-10,10598
st_2963,user_610,재고관리,2023-09-05,10036
st_2964,user_610,테스트,2023-09-28,8717
st_2965,user_611,식당,2023-01-11,22294
st_2966,user_611,IT,2023-02-28,15068
st_2967,user_611,행정,2023-04-17,20839
st_2968,user_611,서빙,2023-07-23,19277
st_2969,user_611,편의점,2023-09-09,22173
st_2970,user_611,편의점,2023-10-03,20819
st_2971,user_611,사무보조,2023-10-13,17350
st_2972,user_612,테스트,2023-01-16,20061
st_2973,user_612,배달,2023-03-04,22610
st_2974,user_612,학원,2023-06-02,11009
st_2975,user_612,판매,2023-08-14,17194
st_2976,user_613,자료입력,2023-09-05,9297
st_2977,user_613,편의점,2023-09-28,21248
st_2978,user_613,베이커리,2023-10-24,14420
st_2979,user_613,베이커리,2023-10-18,20353
st_2980,user_614,사무보조,2023-05-01,16497
st_2981,user_614,재고관리,2023-05-19,11081
st_2982,user_614,행정,2023-06-15,24340
st_2983,user_614,편의점,2023-07-13,19704
st_2984,user_614,카페,2023-07-29,16327
st_2985,user_614,베이커리,2023-08-12,22347
st_2986,user_614,주방보조,2023-08-25,19172
st_2987,user_614,서빙,2023-09-07,14225
st_2988,user_614,주방보조,2023-11-08,18590
st_2989,user_614,주방보조,2023-11-09,23662
st_2990,user_614,편의점,2023-11-17,11289
st_2991,user_615,개발보조,2023-06-15,18684
st_2992,user_615,판매,2023-07-05,24289
st_2993,user_615,주방보조,2023-08-06,12602
st_2994,user_615,자료입력,2023-08-25,15159
st_2995,user_615,재고관리,2023-09-24,13930
st_2996,user_616,학원,2023-09-02,17488
st_2997,user_616,식당,2023-09-18,21295
st_2998,user_617,서빙,2023-05-18,9790
st_2999,user_618,판매,2023-10-03,13523
st_3000,user_618,자료입력,2023-10-19,10738
st_3001,user_618,테스트,2023-10-12,18624
st_3002,user_618,재고관리,2023-10-13,13319
st_3003,user_618,문서작성,2023-10-20,16088
st_3004,user_618,카페,2023-11-23,10108
st_3005,user_618,식당,2023-11-02,22005
st_3006,user_619,자료입력,2023-05-23,16269
st_3007,user_619,자료입력,2023-09-29,14515
st_3008,user_619,재고관리,2023-10-16,15839
st_3009,user_619,학원,2023-10-21,15381
st_3010,user_619,베이커리,2023-10-22,18776
st_3011,user_619,물류,2023-09-30,12773
st_3012,user_619,개발보조,2023-10-02,22645
st_3013,user_620,재고관리,2023-10-21,13255
st_3014,user_621,판매,2022-12-23,18879
st_3015,user_621,강사보조,2023-04-01,17547
st_3016,user_621,물류,2023-08-26,15380
st_3017,user_621,재고관리,2023-10-24,9407
st_3018,user_621,식당,2023-10-21,23129
st_3019,user_621,자료입력,2023-10-11,13458
st_3020,user_621,학원,2023-10-08,17218
st_3021,user_622,편의점,2023-08-15,12723
st_3022,user_622,문서작성,2023-09-10,14285
st_3023,user_622,베이커리,2023-09-28,17879
st_3024,user_622,바리스타,2023-10-16,24071
st_3025,user_622,학원,2023-09-27,24011
st_3026,user_622,재고관리,2023-10-14,20341
st_3027,user_622,카페,2023-11-09,9242
st_3028,user_622,학원,2023-10-28,15195
st_3029,user_622,편의점,2023-10-31,23581
st_3030,user_623,사무보조,2023-04-10,16342
st_3031,user_623,바리스타,2023-06-22,22170
st_3032,user_623,IT,2023-09-04,14886
st_3033,user_623,사무보조,2023-09-07,14252
st_3034,user_624,배달,2023-09-10,22832
st_3035,user_624,편의점,2023-09-23,23539
st_3036,user_624,재고관리,2023-10-06,23593
st_3037,user_624,물류,2023-10-14,18417
st_3038,user_625,사무보조,2023-01-27,17199
st_3039,user_625,배달,2023-05-12,19040
st_3040,user_625,문서작성,2023-06-29,22314
st_3041,user_625,문서작성,2023-10-19,23778
st_3042,user_625,자료입력,2023-10-18,17188
st_3043,user_625,배달,2023-10-12,12642
st_3044,user_625,바리스타,2023-10-16,22800
st_3045,user_626,편의점,2023-07-01,14170
st_3046,user_626,자료입력,2023-07-13,14137
st_3047,user_626,행정,2023-07-14,13285
st_3048,user_626,카페,2023-08-26,9477
st_3049,user_626,학원,2023-09-29,23865
st_3050,user_626,바리스타,2023-10-12,20024
st_3051,user_627,바리스타,2023-08-11,13541
st_3052,user_627,편의점,2023-10-06,21001
st_3053,user_627,재고관리,2023-10-12,10068
st_3054,user_627,편의점,2023-10-09,14950
st_3055,user_627,재고관리,2023-11-22,12902
st_3056,user_627,강사보조,2023-11-08,24051
st_3057,user_627,물류,2023-11-05,19105
st_3058,user_628,개발보조,2023-01-12,19056
st_3059,user_628,물류,2023-01-24,16771
st_3060,user_628,행정,2023-02-10,14780
st_3061,user_628,개발보조,2023-03-07,15955
st_3062,user_628,학원,2023-03-19,10351
st_3063,user_628,물류,2023-03-31,14887
st_3064,user_629,자료입력,2023-02-18,19620
st_3065,user_629,물류,2023-05-23,12706
st_3066,user_629,자료입력,2023-07-10,21664
st_3067,user_629,베이커리,2023-09-01,23285
st_3068,user_629,사무보조,2023-10-22,13145
st_3069,user_629,카페,2023-10-07,20990
st_3070,user_630,편의점,2023-06-23,13651
st_3071,user_630,강사보조,2023-08-10,17469
st_3072,user_630,배달,2023-10-13,20600
st_3073,user_630,사무보조,2023-10-18,18102
st_3074,user_631,카페,2023-06-13,16560
st_3075,user_632,판매,2023-08-07,17691
st_3076,user_632,판매,2023-08-20,13236
st_3077,user_632,바리스타,2023-08-28,17792
st_3078,user_632,서빙,2023-09-25,17640
st_3079,user_632,물류,2023-09-27,17640
st_3080,user_632,자료입력,2023-11-07,20391
st_3081,user_632,베이커리,2023-11-02,10308
st_3082,user_633,편의점,2023-04-14,16770
st_3083,user_633,판매,2023-05-22,17354
st_3084,user_633,베이커리,2023-06-19,12450
st_3085,user_634,강사보조,2023-07-08,9635
st_3086,user_634,서빙,2023-07-18,24423
st_3087,user_634,식당,2023-07-31,11493
st_3088,user_634,문서작성,2023-08-04,18440
st_3089,user_634,판매,2023-08-06,22548
st_3090,user_634,사무보조,2023-08-16,17134
st_3091,user_635,물류,2022-11-07,13018
st_3092,user_635,판매,2022-12-07,22147
st_3093,user_635,식당,2022-12-29,15072
st_3094,user_635,식당,2023-02-03,10226
st_3095,user_635,카페,2023-03-06,16370
st_3096,user_636,식당,2023-10-05,11940
st_3097,user_636,물류,2023-10-14,14137
st_3098,user_636,베이커리,2023-10-06,23175
st_3099,user_636,카페,2023-10-25,15155
st_3100,user_636,개발보조,2023-10-20,21768
st_3101,user_636,바리스타,2023-10-15,14826
st_3102,user_636,베이커리,2023-11-08,21814
st_3103,user_637,문서작성,2023-08-08,10588
st_3104,user_637,베이커리,2023-10-14,13591
st_3105,user_637,자료입력,2023-10-13,21149
st_3106,user_637,테스트,2023-11-21,21772
st_3107,user_638,식당,2023-09-26,10687
st_3108,user_638,편의점,2023-10-22,10953
st_3109,user_638,카페,2023-10-22,13213
st_3110,user_638,사무보조,2023-10-23,22719
st_3111,user_638,개발보조,2023-10-12,18938
st_3112,user_638,판매,2023-10-21,13541
st_3113,user_638,편의점,2023-10-06,19595
st_3114,user_638,학원,2023-09-30,20498
st_3115,user_639,베이커리,2023-06-20,10936
st_3116,user_639,행정,2023-07-18,13553
st_3117,user_640,편의점,2023-05-24,20461
st_3118,user_641,행정,2023-04-17,23097
st_3119,user_641,강사보조,2023-04-28,15354
st_3120,user_641,편의점,2023-05-11,22946
st_3121,user_641,배달,2023-05-12,16920
st_3122,user_641,사무보조,2023-06-09,21314
st_3123,user_641,행정,2023-07-08,19512
st_3124,user_641,판매,2023-07-23,10492
st_3125,user_642,식당,2023-06-03,22334
st_3126,user_642,테스트,2023-07-31,17898
st_3127,user_642,판매,2023-09-07,24269
st_3128,user_643,주방보조,2023-04-07,17007
st_3129,user_643,테스트,2023-04-26,15327
st_3130,user_644,배달,2023-10-09,21105
st_3131,user_644,식당,2023-10-13,11741
st_3132,user_644,편의점,2023-11-09,13801
st_3133,user_644,개발보조,2023-11-21,9822
st_3134,user_645,문서작성,2023-10-19,18829
st_3135,user_645,배달,2023-10-25,11404
st_3136,user_645,강사보조,2023-10-22,23755
st_3137,user_645,IT,2023-09-29,15000
st_3138,user_645,재고관리,2023-09-26,12146
st_3139,user_645,편의점,2023-11-09,24051
st_3140,user_645,IT,2023-11-20,22062
st_3141,user_645,행정,2023-11-06,17622
st_3142,user_646,개발보조,2023-03-07,9444
st_3143,user_647,학원,2023-04-04,19665
st_3144,user_647,문서작성,2023-05-07,15612
st_3145,user_647,사무보조,2023-05-29,22235
st_3146,user_647,판매,2023-06-28,22712
st_3147,user_648,식당,2023-05-11,18554
st_3148,user_648,자료입력,2023-06-16,21398
st_3149,user_648,학원,2023-06-29,19293
st_3150,user_648,판매,2023-07-18,22868
st_3151,user_648,자료입력,2023-08-20,9874
st_3152,user_648,IT,2023-09-15,15051
st_3153,user_649,테스트,2023-04-28,14442
st_3154,user_649,편의점,2023-05-21,21257
st_3155,user_649,테스트,2023-06-22,23316
st_3156,user_649,식당,2023-08-26,21708
st_3157,user_650,주방보조,2023-06-25,16457
