st_id,user_id,category_id,settled_at,final_hourly_rate
st_2616,user_520,개발보조,2023-10-08,14737
st_2617,user_520,개발보조,2023-10-22,23555
st_2618,user_520,학원,2023-10-06,19415
st_2619,user_520,카페,2023-11-09,24448
st_2620,user_520,카페,2023-11-05,12422
st_2621,user_521,바리스타,2023-02-04,14403
st_2622,user_521,사무보조,2023-02-13,13721
st_2623,user_521,식당,2023-02-20,21443
st_2624,user_522,물류,2023-04-12,10516
st_2625,user_522,학원,2023-08-04,15830
st_2626,user_522,학원,2023-09-29,14838
st_2627,user_522,학원,2023-10-11,19066
st_2628,user_522,물류,2023-10-17,14905
st_2629,user_522,행정,2023-11-17,9682
st_2630,user_522,자료입력,2023-11-08,13310
st_2631,user_522,문서작성,2023-10-27,12715
st_2632,user_523,바리스타,2023-05-02,13624
st_2633,user_523,카페,2023-06-10,18589
st_2634,user_523,학원,2023-07-09,21902
st_2635,user_523,바리스타,2023-08-06,20396
st_2636,user_523,카페,2023-08-20,24504
st_2637,user_523,사무보조,2023-11-18,15019
st_2638,user_523,학원,2023-11-20,17831
st_2639,user_524,IT,2022-12-03,16145
st_2640,user_524,물류,2023-01-15,14304
st_2641,user_524,자료입력,2023-02-24,9905
st_2642,user_524,IT,2023-03-25,22141
st_2643,user_524,강사보조,2023-05-17,23696
st_2644,user_524,IT,2023-07-12,22160
st_2645,user_524,주방보조,2023-08-21,15833
st_2646,user_524,자료입력,2023-10-31,15692
st_2647,user_525,행정,2023-08-23,13930
st_2648,user_525,주방보조,2023-10-12,13783
st_2649,user_525,개발보조,2023-09-28,10512
st_2650,user_526,학원,2023-03-30,17810
st_2651,user_526,바리스타,2023-05-01,11452
st_2652,user_526,편의점,2023-06-08,23538
st_2653,user_526,주방보조,2023-07-01,9878
st_2654,user_526,배달,2023-07-25,17544
st_2655,user_526,베이커리,2023-08-16,10024
st_2656,user_526,식당,2023-08-19,22070
st_2657,user_527,편의점,2023-08-16,24353
st_2658,user_527,물류,2023-09-24,15274
st_2659,user_527,강사보조,2023-10-17,21186
st_2660,user_527,개발보조,2023-10-24,15397
st_2661,user_527,베이커리,2023-10-10,14498
st_2662,user_527,사무보조,2023-09-30,15225
st_2663,user_527,배달,2023-11-06,10203
st_2664,user_527,물류,2023-10-31,12202
st_2665,user_528,서빙,2023-10-16,19934
st_2666,user_528,판매,2023-10-15,21301
st_2667,user_528,카페,2023-10-14,19009
st_2668,user_528,주방보조,2023-10-22,10670
st_2669,user_528,편의점,2023-10-16,22796
st_2670,user_528,개발보조,2023-10-09,10385
st_2671,user_528,물류,2023-11-06,18542
st_2672,user_528,사무보조,2023-10-31,19130
st_2673,user_529,IT,2023-05-27,22239
st_2674,user_529,주방보조,2023-07-13,19191
st_2675,user_529,행정,2023-07-14,19134
st_2676,user_529,주방보조,2023-11-02,9552
st_2677,user_529,식당,2023-11-19,22650
st_2678,user_529,IT,2023-11-22,22115
st_2679,user_530,테스트,2023-10-03,24076
st_2680,user_530,재고관리,2023-09-30,20148
st_2681,user_530,자료입력,2023-10-05,22931
st_2682,user_530,학원,2023-10-06,16906
st_2683,user_530,베이커리,2023-11-06,12170
st_2684,user_530,바리스타,2023-11-02,11367
st_2685,user_531,주방보조,2023-03-29,19331
st_2686,user_531,식당,2023-05-19,20630
st_2687,user_531,물류,2023-05-31,9819
st_2688,user_531,베이커리,2023-06-10,9907
st_2689,user_531,서빙,2023-08-08,23983
st_2690,user_531,주방보조,2023-10-18,18878
st_2691,user_531,IT,2023-10-21,17114
st_2692,user_532,물류,2023-02-05,12472
st_2693,user_532,카페,2023-03-06,13343
st_2694,user_532,개발보조,2023-04-19,22833
st_2695,user_532,사무보조,2023-04-20,24698
st_2696,user_532,판매,2023-05-21,21418
st_2697,user_532,테스트,2023-06-08,11409
st_2698,user_532,행정,2023-07-12,17713
st_2699,user_532,개발보조,2023-07-25,23779
st_2700,user_532,학원,2023-08-08,16534
st_2701,user_532,주방보조,2023-09-14,17035
st_2702,user_532,재고관리,2023-10-08,24589
st_2703,user_533,배달,2023-03-26,12988
st_2704,user_533,베이커리,2023-05-18,22257
st_2705,user_533,바리스타,2023-07-11,14022
st_2706,user_533,개발보조,2023-07-13,9741
st_2707,user_533,물류,2023-09-09,12698
st_2708,user_533,물류,2023-10-08,14741
st_2709,user_534,바리스타,2023-05-22,15333
st_2710,user_535,물류,2022-12-25,18116
st_2711,user_535,바리스타,2023-10-31,20779
st_2712,user_535,식당,2023-11-19,11192
st_2713,user_535,주방보조,2023-11-04,10568
st_2714,user_536,식당,2023-02-07,12454
st_2715,user_536,IT,2023-02-08,10461
st_2716,user_536,행정,2023-02-25,20219
st_2717,user_536,카페,2023-03-08,13241
st_2718,user_536,바리스타,2023-11-07,8817
st_2719,user_536,식당,2023-10-29,15976
st_2720,user_536,편의점,2023-11-04,13138
st_2721,user_537,사무보조,2023-05-24,19930
st_2722,user_537,물류,2023-06-11,11168
st_2723,user_537,학원,2023-06-12,13768
st_2724,user_537,문서작성,2023-06-27,22744
st_2725,user_537,서빙,2023-07-17,20071
st_2726,user_537,자료입력,2023-07-31,16040
st_2727,user_537,사무보조,2023-11-23,17749
st_2728,user_538,베이커리,2023-09-26,16994
st_2729,user_538,IT,2023-10-18,15253
st_2730,user_538,개발보조,2023-10-19,11355
st_2731,user_538,테스트,2023-10-04,19652
st_2732,user_538,사무보조,2023-10-15,16407
st_2733,user_539,사무보조,2023-09-20,14119
st_2734,user_539,자료입력,2023-10-20,23285
st_2735,user_539,물류,2023-09-28,11873
st_2736,user_539,베이커리,2023-10-23,9561
st_2737,user_539,재고관리,2023-10-24,18325
st_2738,user_539,행정,2023-09-27,10674
st_2739,user_539,편의점,2023-10-08,22999
st_2740,user_540,물류,2023-10-04,12723
st_2741,user_541,재고관리,2023-07-03,16129
st_2742,user_541,주방보조,2023-08-15,11418
st_2743,user_541,물류,2023-09-26,13964
st_2744,user_541,물류,2023-10-24,12501
st_2745,user_541,주방보조,2023-10-11,11154
st_2746,user_541,식당,2023-10-18,16873
st_2747,user_542,서빙,2023-04-23,14315
st_2748,user_542,재고관리,2023-07-03,20308
st_2749,user_542,사무보조,2023-09-11,17785
st_2750,user_542,사무보조,2023-10-11,12552
st_2751,user_542,식당,2023-10-19,10879
st_2752,user_542,자료입력,2023-10-04,15720
st_2753,user_543,주방보조,2023-01-18,18004
st_2754,user_543,강사보조,2023-02-26,15476
st_2755,user_543,강사보조,2023-04-06,9411
st_2756,user_543,개발보조,2023-04-28,11644
st_2757,user_543,자료입력,2023-11-23,18907
st_2758,user_544,강사보조,2023-10-01,16288
st_2759,user_544,사무보조,2023-09-26,15733
st_2760,user_544,자료입력,2023-11-02,19929
st_2761,user_544,물류,2023-11-04,12536
st_2762,user_544,강사보조,2023-10-28,10334
st_2763,user_545,바리스타,2023-10-11,11089
st_2764,user_545,카페,2023-11-23,24050
st_2765,user_546,물류,2023-02-27,13859
st_2766,user_546,편의점,2023-08-26,23215
st_2767,user_547,재고관리,2023-05-26,17001
st_2768,user_547,사무보조,2023-06-03,19533
st_2769,user_548,판매,2023-10-14,14298
st_2770,user_548,식당,2023-09-30,12514
st_2771,user_548,개발보조,2023-10-05,12233
st_2772,user_548,서빙,2023-10-15,19514
st_2773,user_548,식당,2023-10-19,10149
st_2774,user_549,재고관리,2023-07-27,14183
st_2775,user_549,카페,2023-11-03,18238
st_2776,user_549,식당,2023-11-02,9273
st_2777,user_549,자료입력,2023-10-29,18617
st_2778,user_550,테스트,2023-10-05,14936
st_2779,user_550,베이커리,2023-10-14,12472
st_2780,user_550,행정,2023-09-26,13518
st_2781,user_550,주방보조,2023-10-17,11630
st_2782,user_550,IT,2023-10-06,14009
st_2783,user_550,재고관리,2023-11-20,10251
st_2784,user_550,서빙,2023-10-31,10927
st_2785,user_551,배달,2023-05-17,9400
st_2786,user_552,IT,2023-05-12,21408
st_2787,user_552,카페,2023-05-21,19764
st_2788,user_552,학원,2023-06-15,18728
st_2789,user_553,사무보조,2023-09-26,16122
st_2790,user_553,카페,2023-10-21,11629
st_2791,user_553,판매,2023-10-20,13734
st_2792,user_553,강사보조,2023-10-20,13148
st_2793,user_553,식당,2023-10-14,13263
st_2794,user_553,서빙,2023-10-24,24016
st_2795,user_554,테스트,2023-02-25,20922
st_2796,user_555,재고관리,2023-07-01,17887
st_2797,user_555,바리스타,2023-08-14,22890
st_2798,user_555,개발보조,2023-10-13,20248
st_2799,user_555,서빙,2023-10-21,13911
st_2800,user_555,물류,2023-10-10,10844
st_2801,user_555,판매,2023-10-06,12706
st_2802,user_555,물류,2023-11-01,12482
st_2803,user_555,행정,2023-11-08,22432
st_2804,user_556,개발보조,2023-03-08,20436
st_2805,user_556,자료입력,2023-04-29,24014
st_2806,user_556,재고관리,2023-06-23,15383
st_2807,user_556,자료입력,2023-06-24,16790
st_2808,user_556,행정,2023-07-08,14170
st_2809,user_556,베이커리,2023-07-25,17585
st_2810,user_557,행정,2023-01-08,18531
st_2811,user_557,편의점,2023-03-11,23921
st_2812,user_557,바리스타,2023-04-24,21905
st_2813,user_557,물류,2023-06-30,12849
st_2814,user_557,학원,2023-09-14,17494
st_2815,user_557,IT,2023-10-13,22669
st_2816,user_558,카페,2023-08-04,22782
st_2817,user_558,개발보조,2023-10-13,21119
st_2818,user_558,주방보조,2023-10-13,10163
st_2819,user_558,재고관리,2023-10-20,11095
st_2820,user_558,주방보조,2023-11-19,20943
st_2821,user_558,판매,2023-11-01,13260
st_2822,user_559,서빙,2023-06-09,18594
st_2823,user_559,재고관리,2023-09-03,20366
st_2824,user_559,사무보조,2023-10-17,14877
st_2825,user_559,주방보조,2023-10-11,11647
st_2826,user_559,배달,2023-10-08,19369
st_2827,user_559,주방보조,2023-10-04,14523
st_2828,user_559,강사보조,2023-10-13,9713
st_2829,user_560,문서작성,2023-02-11,13587
st_2830,user_560,카페,2023-11-03,24833
st_2831,user_560,사무보조,2023-11-06,22766
st_2832,user_560,식당,2023-10-27,22979
st_2833,user_561,학원,2023-05-21,20248
st_2834,user_561,카페,2023-06-13,19047
st_2835,user_561,판매,2023-07-15,13276
st_2836,user_561,행정,2023-08-12,15927
st_2837,user_561,서빙,2023-09-07,22117
st_2838,user_561,행정,2023-09-30,13196
st_2839,user_562,판매,2023-06-13,13240
st_2840,user_562,개발보조,2023-07-13,20316
st_2841,user_562,문서작성,2023-08-09,12368
st_2842,user_562,자료입력,2023-09-27,18639
st_2843,user_562,자료입력,2023-09-28,18933
st_2844,user_562,행정,2023-09-30,10129
st_2845,user_562,재고관리,2023-10-18,17162
st_2846,user_562,강사보조,2023-10-02,15733
st_2847,user_563,주방보조,2023-10-11,9839
st_2848,user_563,식당,2023-10-23,12850
st_2849,user_563,재고관리,2023-10-09,18023
st_2850,user_563,바리스타,2023-09-30,14107
st_2851,user_563,식당,2023-10-21,13488
st_2852,user_563,사무보조,2023-09-28,13583
st_2853,user_564,강사보조,2023-10-11,19833
st_2854,user_564,개발보조,2023-10-23,11087
st_2855,user_564,바리스타,2023-10-02,23682
st_2856,user_565,IT,2023-10-09,17785
st_2857,user_566,주방보조,2023-09-12,19425
st_2858,user_566,사무보조,2023-09-19,14698
st_2859,user_566,문서작성,2023-10-16,9995
st_2860,user_566,카페,2023-10-17,9684
st_2861,user_566,카페,2023-10-22,10209
st_2862,user_566,사무보조,2023-10-02,16307
st_2863,user_566,행정,2023-10-01,12196
st_2864,user_567,행정,2023-09-28,18228
st_2865,user_567,행정,2023-10-25,15175
st_2866,user_567,개발보조,2023-10-19,15203
st_2867,user_567,행정,2023-10-12,13921
st_2868,user_567,재고관리,2023-10-25,9812
st_2869,user_567,서빙,2023-10-06,21508
st_2870,user_568,자료입력,2023-02-09,14938
st_2871,user_568,식당,2023-02-20,16654
st_2872,user_568,재고관리,2023-06-16,14392
st_2873,user_568,서빙,2023-09-01,10765
st_2874,user_568,행정,2023-10-23,19734
st_2875,user_569,문서작성,2023-08-29,9899
st_2876,user_569,개발보조,2023-09-30,18024
st_2877,user_570,재고관리,2023-07-04,17676
st_2878,user_570,배달,2023-07-09,14923
st_2879,user_570,서빙,2023-07-12,19463
st_2880,user_570,행정,2023-07-18,11536
st_2881,user_570,베이커리,2023-07-19,10926
st_2882,user_570,사무보조,2023-07-21,12298
st_2883,user_571,자료입력,2023-02-12,15368
st_2884,user_571,재고관리,2023-03-18,14697
st_2885,user_571,학원,2023-04-24,13043
st_2886,user_571,개발보조,2023-11-19,22070
st_2887,user_571,개발보조,2023-11-04,10641
st_2888,user_572,재고관리,2023-08-17,24539
st_2889,user_572,베이커리,2023-09-20,16282
st_2890,user_572,베이커리,2023-10-21,12195
st_2891,user_572,서빙,2023-10-05,24031
st_2892,user_572,문서작성,2023-10-07,20335
st_2893,user_573,판매,2023-09-27,13411
st_2894,user_573,주방보조,2023-10-22,19510
st_2895,user_574,식당,2023-03-16,15370
st_2896,user_574,물류,2023-04-23,13023
st_2897,user_574,테스트,2023-05-29,22182
st_2898,user_574,사무보조,2023-06-24,9942
st_2899,user_574,재고관리,2023-07-06,14648
st_2900,user_574,IT,2023-07-12,12281
st_2901,user_575,주방보조,2023-06-02,11511
st_2902,user_575,개발보조,2023-06-13,24223
st_2903,user_575,사무보조,2023-06-14,23338
st_2904,user_575,행정,2023-06-19,10676
st_2905,user_576,배달,2023-05-29,13565
st_2906,user_576,식당,2023-06-20,14414
st_2907,user_576,학원,2023-07-15,12416
st_2908,user_576,사무보조,2023-09-02,14364
st_2909,user_576,카페,2023-10-03,24135
st_2910,user_576,행정,2023-10-09,12785
st_2911,user_576,행정,2023-10-10,14028
st_2912,user_576,자료입력,2023-10-02,9582
st_2913,user_576,문서작성,2023-11-05,9985
st_2914,user_576,카페,2023-11-01,9873
st_2915,user_577,바리스타,2023-02-03,11149
st_2916,user_577,카페,2023-03-04,17321
st_2917,user_577,주방보조,2023-04-28,13318
st_2918,user_577,개발보조,2023-05-03,18786
st_2919,user_578,문서작성,2023-01-16,10450
st_2920,user_578,개발보조,2023-02-26,24155
st_2921,user_578,식당,2023-05-25,15826
st_2922,user_578,편의점,2023-10-06,13310
st_2923,user_578,주방보조,2023-10-23,11090
st_2924,user_578,물류,2023-10-20,17459
st_2925,user_579,서빙,2023-08-23,13198
st_2926,user_579,문서작성,2023-11-08,15175
st_2927,user_580,판매,2023-06-22,20216
st_2928,user_581,사무보조,2023-04-30,10818
st_2929,user_581,강사보조,2023-08-09,10068
st_2930,user_581,식당,2023-10-04,10692
st_2931,user_581,물류,2023-10-12,11910
st_2932,user_581,식당,2023-10-15,12167
st_2933,user_581,강사보조,2023-10-11,17013
st_2934,user_581,식당,2023-09-27,21019
st_2935,user_582,학원,2023-10-14,18036
st_2936,user_582,자료입력,2023-10-24,11142
st_2937,user_583,사무보조,2023-09-23,13179
st_2938,user_583,개발보조,2023-09-26,20726
st_2939,user_583,물류,2023-10-13,12994
st_2940,user_583,IT,2023-10-01,20862
st_2941,user_583,재고관리,2023-10-02,23670
st_2942,user_583,식당,2023-10-04,14703
st_2943,user_584,사무보조,2023-01-21,15496
st_2944,user_584,배달,2023-03-27,9386
st_2945,user_584,행정,2023-08-27,20079
st_2946,user_584,물류,2023-10-22,14616
st_2947,user_584,재고관리,2023-10-14,16958
st_2948,user_584,바리스타,2023-10-15,20387
st_2949,user_584,사무보조,2023-10-18,10765
st_2950,user_584,문서작성,2023-10-27,22746
st_2951,user_584,테스트,2023-11-18,19761
st_2952,user_585,식당,2023-05-16,11363
st_2953,user_585,재고관리,2023-07-22,23181
st_2954,user_585,테스트,2023-09-11,14785
st_2955,user_585,개발보조,2023-10-14,14721
st_2956,user_585,주방보조,2023-10-01,15757
st_2957,user_585,바리스타,2023-10-17,13503
st_2958,user_585,학원,2023-10-14,20874
st_2959,user_585,물류,2023-11-01,12220
st_2960,user_586,재고관리,2023-06-25,24091
st_2961,user_586,배달,2023-07-14,18473
st_2962,user_586,학원,2023-07-15,23035
st_2963,user_586,물류,2023-08-01,17580
st_2964,user_586,개발보조,2023-08-09,22191
st_2965,user_586,강사보조,2023-08-29,9841
st_2966,user_587,편의점,2023-09-23,22300
st_2967,user_587,카페,2023-10-13,19362
st_2968,user_587,카페,2023-10-25,10513
st_2969,user_587,문서작성,2023-10-07,18548
st_2970,user_587,판매,2023-10-11,11795
st_2971,user_588,자료입력,2023-10-12,18831
st_2972,user_588,식당,2023-10-08,21646
st_2973,user_588,재고관리,2023-10-16,11117
st_2974,user_588,재고관리,2023-10-18,14531
st_2975,user_588,주방보조,2023-10-15,24300
st_2976,user_588,테스트,2023-10-14,16867
st_2977,user_588,재고관리,2023-10-13,11769
st_2978,user_588,배달,2023-10-28,16268
st_2979,user_588,개발보조,2023-11-22,23837
st_2980,user_589,바리스타,2023-10-07,20032
st_2981,user_589,강사보조,2023-10-04,17405
st_2982,user_589,바리스타,2023-10-20,19561
st_2983,user_589,재고관리,2023-10-01,23250
st_2984,user_589,IT,2023-10-06,12795
st_2985,user_589,학원,2023-10-25,12394
st_2986,user_590,배달,2023-07-07,13912
st_2987,user_590,식당,2023-10-02,11391
st_2988,user_590,식당,2023-10-23,23741
st_2989,user_590,주방보조,2023-09-30,9417
st_2990,user_590,카페,2023-11-22,10772
st_2991,user_590,판매,2023-10-31,15760
st_2992,user_591,IT,2023-07-30,15452
st_2993,user_591,자료입력,2023-08-18,16181
st_2994,user_591,배달,2023-10-30,16882
st_2995,user_591,주방보조,2023-11-03,19516
st_2996,user_592,주방보조,2023-01-11,21443
st_2997,user_592,바리스타,2023-02-03,22506
st_2998,user_592,사무보조,2023-02-26,19354
st_2999,user_592,식당,2023-03-17,16363
st_3000,user_593,바리스타,2023-07-25,14630
st_3001,user_593,행정,2023-09-16,11765
st_3002,user_593,바리스타,2023-09-29,11446
st_3003,user_593,식당,2023-10-19,19060
st_3004,user_593,카페,2023-10-25,23854
st_3005,user_593,자료입력,2023-10-19,20596
st_3006,user_594,카페,2023-10-16,24264
st_3007,user_594,베이커리,2023-09-30,13155
st_3008,user_594,재고관리,2023-10-20,12691
st_3009,user_594,카페,2023-10-14,13199
st_3010,user_594,학원,2023-10-06,13516
st_3011,user_594,카페,2023-10-07,18035
st_3012,user_595,재고관리,2023-05-24,23690
st_3013,user_595,IT,2023-07-11,12389
st_3014,user_595,재고관리,2023-07-12,20626
st_3015,user_595,베이커리,2023-08-13,11505
st_3016,user_595,카페,2023-09-09,11997
st_3017,user_595,IT,2023-10-22,18010
st_3018,user_595,재고관리,2023-10-17,24054
st_3019,user_596,판매,2023-06-11,16051
st_3020,user_596,판매,2023-07-26,13256
st_3021,user_596,재고관리,2023-09-13,9741
st_3022,user_596,판매,2023-10-24,17034
st_3023,user_596,강사보조,2023-10-01,12970
st_3024,user_596,판매,2023-10-18,19992
st_3025,user_596,학원,2023-11-23,22903
st_3026,user_596,학원,2023-11-08,16681
st_3027,user_596,자료입력,2023-11-20,21843
st_3028,user_597,바리스타,2023-05-02,13340
st_3029,user_597,판매,2023-06-27,20551
st_3030,user_597,IT,2023-08-18,23638
st_3031,user_597,바리스타,2023-11-01,16111
st_3032,user_597,서빙,2023-10-27,23924
st_3033,user_598,테스트,2023-09-07,11440
st_3034,user_598,배달,2023-10-02,19010
st_3035,user_598,행정,2023-10-09,17998
st_3036,user_598,편의점,2023-10-03,14739
st_3037,user_598,개발보조,2023-10-06,21041
st_3038,user_598,카페,2023-10-13,11590
st_3039,user_599,배달,2023-10-04,16243
st_3040,user_599,자료입력,2023-10-08,10134
st_3041,user_599,행정,2023-10-24,11624
st_3042,user_599,베이커리,2023-10-13,10041
st_3043,user_600,강사보조,2023-03-08,14012
st_3044,user_600,개발보조,2023-11-20,20859
st_3045,user_601,학원,2023-08-13,17624
st_3046,user_601,바리스타,2023-10-02,23178
st_3047,user_601,IT,2023-10-12,10105
st_3048,user_601,사무보조,2023-10-10,16647
st_3049,user_602,편의점,2023-10-16,14632
st_3050,user_602,행정,2023-09-28,22954
st_3051,user_602,강사보조,2023-09-29,13592
st_3052,user_602,편의점,2023-10-09,14961
st_3053,user_602,행정,2023-10-19,14044
st_3054,user_602,행정,2023-11-05,18867
st_3055,user_602,행정,2023-10-31,18089
st_3056,user_602,바리스타,2023-11-17,15826
st_3057,user_603,물류,2023-09-04,14920
st_3058,user_603,식당,2023-10-08,12904
st_3059,user_603,서빙,2023-09-28,22833
st_3060,user_604,행정,2023-06-19,21732
st_3061,user_604,편의점,2023-07-08,22851
st_3062,user_604,식당,2023-07-30,12445
st_3063,user_604,IT,2023-09-07,14026
st_3064,user_604,식당,2023-10-02,10714
st_3065,user_604,테스트,2023-10-13,16137
st_3066,user_604,물류,2023-11-20,12942
st_3067,user_604,강사보조,2023-11-22,22475
st_3068,user_604,개발보조,2023-11-04,21010
st_3069,user_605,테스트,2023-10-03,20181
st_3070,user_605,자료입력,2023-10-16,12484
st_3071,user_605,강사보조,2023-10-17,14053
st_3072,user_605,배달,2023-10-20,13429
st_3073,user_605,재고관리,2023-09-26,14377
st_3074,user_605,주방보조,2023-10-11,13178
st_3075,user_605,카페,2023-11-05,15084
st_3076,user_605,카페,2023-11-23,24121
st_3077,user_605,학원,2023-10-28,8768
st_3078,user_606,개발보조,2023-08-25,15014
st_3079,user_606,주방보조,2023-09-12,21223
st_3080,user_607,자료입력,2023-08-21,16528
st_3081,user_607,강사보조,2023-09-02,12664
st_3082,user_607,강사보조,2023-09-21,9424
st_3083,user_608,물류,2022-12-13,22900
st_3084,user_608,사무보조,2023-01-12,17079
st_3085,user_608,IT,2023-02-28,24471
st_3086,user_608,행정,2023-03-30,11473
st_3087,user_609,사무보조,2023-02-25,19069
st_3088,user_609,베이커리,2023-04-27,14013
st_3089,user_609,자료입력,2023-05-01,16320
st_3090,user_609,베이커리,2023-07-17,17458
st_3091,user_609,재고관리,2023-10-09,12387
st_3092,user_609,바리스타,2023-10-25,21998
st_3093,user_610,강사보조,2023-02-08,22442
st_3094,user_610,판매,2023-02-14,16769
st_3095,user_610,강사보조,2023-02-28,16944
st_3096,user_610,행정,2023-03-13,20546
st_3097,user_610,IT,2023-04-02,24466
st_3098,user_610,사무보조,2023-04-03,17284
st_3099,user_611,물류,2023-10-18,11571
st_3100,user_611,주방보조,2023-09-27,21658
st_3101,user_612,베이커리,2023-04-18,10214
st_3102,user_612,식당,2023-05-23,15897
st_3103,user_612,물류,2023-09-13,14310
st_3104,user_612,주방보조,2023-10-18,14595
st_3105,user_612,사무보조,2023-10-04,24196
st_3106,user_612,바리스타,2023-10-02,10529
st_3107,user_613,서빙,2023-01-01,19215
st_3108,user_613,카페,2023-02-20,13973
st_3109,user_614,카페,2023-05-18,15766
st_3110,user_614,주방보조,2023-08-27,11339
st_3111,user_614,학원,2023-10-19,22889
st_3112,user_614,식당,2023-10-11,15451
st_3113,user_614,식당,2023-10-16,10919
st_3114,user_614,베이커리,2023-11-09,14821
st_3115,user_614,행정,2023-11-03,18958
st_3116,user_614,IT,2023-11-17,21908
st_3117,user_615,카페,2023-06-25,10484
st_3118,user_615,식당,2023-09-24,11611
st_3119,user_615,카페,2023-10-07,18459
st_3120,user_615,문서작성,2023-10-11,22065
st_3121,user_615,재고관리,2023-10-05,20593
st_3122,user_615,주방보조,2023-10-21,10898
st_3123,user_616,자료입력,2023-06-11,23707
st_3124,user_616,물류,2023-08-02,18407
st_3125,user_616,편의점,2023-09-03,11142
st_3126,user_616,편의점,2023-10-21,14402
st_3127,user_616,테스트,2023-10-19,15437
st_3128,user_616,서빙,2023-10-08,22244
st_3129,user_617,서빙,2023-10-10,23782
st_3130,user_617,편의점,2023-10-21,17133
st_3131,user_618,편의점,2023-07-19,12613
st_3132,user_618,학원,2023-08-10,16360
st_3133,user_618,개발보조,2023-08-27,22182
st_3134,user_618,사무보조,2023-09-04,23336
st_3135,user_618,바리스타,2023-10-02,13771
st_3136,user_618,학원,2023-11-21,15694
st_3137,user_618,자료입력,2023-11-20,13388
st_3138,user_618,주방보조,2023-10-30,10369
st_3139,user_619,문서작성,2023-06-28,12873
st_3140,user_619,서빙,2023-07-19,23885
st_3141,user_620,카페,2023-05-26,15030
st_3142,user_620,IT,2023-10-02,13814
st_3143,user_620,강사보조,2023-10-25,16832
st_3144,user_620,카페,2023-10-07,19105
st_3145,user_620,물류,2023-10-18,10408
st_3146,user_620,판매,2023-10-11,15013
st_3147,user_621,자료입력,2023-09-29,15853
st_3148,user_621,문서작성,2023-10-25,15007
st_3149,user_622,자료입력,2023-06-04,9469
st_3150,user_622,서빙,2023-09-03,23870
st_3151,user_622,베이커리,2023-10-14,11597
st_3152,user_622,바리스타,2023-09-29,20029
st_3153,user_622,서빙,2023-10-16,23629
st_3154,user_622,행정,2023-10-25,13082
st_3155,user_622,학원,2023-10-19,24337
st_3156,user_622,자료입력,2023-11-17,19965
st_3157,user_623,IT,2023-10-20,22347
st_3158,user_623,서빙,2023-10-08,15246
st_3159,user_623,물류,2023-10-16,13111
st_3160,user_623,서빙,2023-10-01,13820
st_3161,user_623,판매,2023-10-09,11720
st_3162,user_624,강사보조,2023-05-14,17317
st_3163,user_624,서빙,2023-06-29,13995
st_3164,user_624,강사보조,2023-07-13,13082
st_3165,user_624,강사보조,2023-08-26,20517
st_3166,user_624,테스트,2023-09-28,11160
st_3167,user_624,베이커리,2023-10-07,12397
st_3168,user_625,강사보조,2023-05-17,23605
st_3169,user_626,주방보조,2023-08-26,10068
st_3170,user_626,편의점,2023-09-07,22513
st_3171,user_626,물류,2023-09-16,24384
st_3172,user_626,개발보조,2023-09-26,9366
st_3173,user_626,바리스타,2023-10-15,22082
st_3174,user_626,행정,2023-10-16,11374
st_3175,user_626,카페,2023-10-12,15396
st_3176,user_626,개발보조,2023-10-20,15210
st_3177,user_627,식당,2023-07-31,21047
st_3178,user_627,판매,2023-11-17,20113
st_3179,user_627,개발보조,2023-11-20,10310
st_3180,user_627,물류,2023-11-21,13770
st_3181,user_628,카페,2023-10-23,15937
st_3182,user_628,판매,2023-09-28,12116
st_3183,user_628,자료입력,2023-10-02,16996
st_3184,user_629,테스트,2023-09-26,12744
st_3185,user_629,바리스타,2023-09-27,23100
st_3186,user_629,판매,2023-10-09,14928
st_3187,user_629,베이커리,2023-10-22,12396
st_3188,user_629,판매,2023-10-04,11861
st_3189,user_629,강사보조,2023-10-16,9634
st_3190,user_630,재고관리,2023-10-12,19791
st_3191,user_630,주방보조,2023-10-13,13174
st_3192,user_630,개발보조,2023-10-01,23259
st_3193,user_630,판매,2023-10-02,18936
st_3194,user_630,자료입력,2023-10-09,23231
st_3195,user_630,개발보조,2023-10-04,10371
st_3196,user_631,자료입력,2023-09-11,18715
st_3197,user_631,자료입력,2023-10-04,23775
st_3198,user_631,IT,2023-10-24,23536
st_3199,user_632,개발보조,2023-06-06,23580
st_3200,user_632,주방보조,2023-07-24,13907
st_3201,user_632,강사보조,2023-08-19,17277
st_3202,user_632,베이커리,2023-08-27,23607
st_3203,user_632,IT,2023-10-07,13424
st_3204,user_632,서빙,2023-10-19,11821
st_3205,user_632,문서작성,2023-11-22,13206
st_3206,user_633,재고관리,2023-10-24,20120
st_3207,user_633,문서작성,2023-10-21,12161
st_3208,user_633,학원,2023-10-19,13083
st_3209,user_633,테스트,2023-10-21,22099
st_3210,user_634,강사보조,2023-03-22,9175
st_3211,user_634,IT,2023-05-01,16395
st_3212,user_634,주방보조,2023-08-04,9745
st_3213,user_634,강사보조,2023-10-03,16890
st_3214,user_635,서빙,2023-09-22,23919
st_3215,user_635,서빙,2023-10-18,11174
st_3216,user_635,사무보조,2023-10-01,14085
st_3217,user_635,자료입력,2023-09-26,23839
st_3218,user_635,베이커리,2023-10-25,22037
st_3219,user_635,물류,2023-10-22,11305
st_3220,user_636,배달,2023-02-03,15953
